# from: https://chisel.weirdgloop.org/
id,name,configName,exchangeable,members,stackable,values,examine,weight,actInv,actWorld,params,notedId,placeholderId,model,category
22477,Avernic defender hilt,infernal_defender_hilt,TRUE,TRUE,0,2500000,Perhaps this could be used to create a defensive weapon.,453,"Inspect, Drop",Take,,22478,22479,35738,0
22478,null,cert_infernal_defender_hilt,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22477,-1,0,0
22481,Sanguinesti staff (uncharged),sanguinesti_staff_uncharged,TRUE,TRUE,0,5000000,A sacred staff imbued with the power of blood. It is currently uncharged.,1500,"Wield, Charge, Drop",Take,"25, -4, 2, 3, 1, 15, 7, 4",22482,-1,35744,1
22482,null,cert_sanguinesti_staff_uncharged,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22481,-1,0,0
22483,null,cert_ghrazi_rapier,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22324,-1,0,0
22486,Scythe of vitur (uncharged),scythe_of_vitur_uncharged,TRUE,TRUE,0,4000000,A powerful scythe. It is currently uncharged.,3175,"Wield, Charge, Drop",Take,"50, 75, 10, -6, 0, -2, 6, 0, 0, 0, 50, 0, 0, 5",22487,-1,35748,1193
22487,null,cert_scythe_of_vitur_uncharged,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22486,-1,0,0
22488,null,cert_justiciar_faceguard,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22326,-1,0,0
22490,null,cert_justiciar_chestguard,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22327,-1,0,0
22492,null,cert_justiciar_leg_guards,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22328,-1,0,0
22494,Sinhaza shroud tier 1,sinhaza_shroud_tier1,FALSE,TRUE,0,10,A cape fit for those experienced in the Theatre.,453,"Wear, Change, Drop",Take,,-1,22495,35741,1231
22496,Sinhaza shroud tier 2,sinhaza_shroud_tier2,FALSE,TRUE,0,10,A cape fit for those experienced in the Theatre.,453,"Wear, Change, Drop",Take,,-1,22497,35740,1231
22498,Sinhaza shroud tier 3,sinhaza_shroud_tier3,FALSE,TRUE,0,10,A cape fit for those experienced in the Theatre.,453,"Wear, Change, Drop",Take,,-1,22499,35746,1231
22500,Sinhaza shroud tier 4,sinhaza_shroud_tier4,FALSE,TRUE,0,10,A cape fit for those experienced in the Theatre.,453,"Wear, Change, Drop",Take,,-1,22501,35743,1231
22502,Sinhaza shroud tier 5,sinhaza_shroud_tier5,FALSE,TRUE,0,10,A cape fit for those experienced in the Theatre.,453,"Wear, Change, Drop",Take,,-1,22503,35749,1231
22504,Serafina's diary,tob_book_maiden,FALSE,TRUE,0,50,The old diary of a former citizen of Meiyerditch.,510,"Read, Drop",Take,1,-1,22505,2633,1232
22506,The butcher,tob_book_bloat,FALSE,TRUE,0,50,The deranged ramblings of someone known as the butcher.,510,"Read, Drop",Take,1,-1,22507,2794,1232
22508,Arachnids of vampyrium,tob_book_nylocas,FALSE,TRUE,0,50,Details on the various types of Nylocas.,510,"Read, Drop",Take,1,-1,22509,35420,1232
22510,The shadow realm,tob_book_sotetseg,FALSE,TRUE,0,50,Research notes on the shadow realm.,510,"Read, Drop",Take,1,-1,22511,2794,1232
22512,The wild hunt,tob_book_xarpus,FALSE,TRUE,0,50,An old journal written by Lord Drakan himself.,510,"Read, Drop",Take,1,-1,22513,2794,1232
22514,Verzik vitur - patient record,tob_book_verzik,FALSE,TRUE,0,50,Medical notes by Vulcan Orvoros on Verzik Vitur.,510,"Read, Drop",Take,1,-1,22515,2794,1232
22516,Dawnbringer,verzik_special_weapon,FALSE,TRUE,0,1,A weapon of light to hold back the darkness.,1500,"Wield, Drop",Take,"25, 2, 3, 1, 15, 10, 4, 1, 1",-1,-1,35747,1
22517,Escape crystal,tob_teleport,FALSE,TRUE,1,100000,A magical crystal that can transport you out of certain dangerous areas.,0,"Teleport, Wear, Auto-afk, Configure, Drop",Take,"1, Teleport, Auto-afk, Configure",-1,22518,11047,0
22519,Cabbage,twitch_jun18_package,FALSE,FALSE,0,1,Looks like a cabbage.,10000,Drop,Take,"1, 1",-1,-1,8195,0
22520,Cabbage,twitch_jun18_package_unbuy,FALSE,FALSE,0,1,Looks like a cabbage.,10000,Drop,Take,"1, 1",-1,-1,8195,0
22521,Coin pouch,pickpocket_coin_pouch_citizen,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a citizen of Gielinor.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22522,Coin pouch,pickpocket_coin_pouch_farmer,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a farmer.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22523,Coin pouch,pickpocket_coin_pouch_ham,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a H.A.M. member.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22524,Coin pouch,pickpocket_coin_pouch_warrior,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a warrior.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22525,Coin pouch,pickpocket_coin_pouch_rogue,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a rogue.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22526,Coin pouch,pickpocket_coin_pouch_cavegoblin,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a cave goblin.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22527,Coin pouch,pickpocket_coin_pouch_guard,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a guard.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22528,Coin pouch,pickpocket_coin_pouch_fremennik,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a Fremennik.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22529,Coin pouch,pickpocket_coin_pouch_bandit2,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a bearded Pollnivnian bandit.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22530,Coin pouch,pickpocket_coin_pouch_desertbandit,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a desert bandit.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22531,Coin pouch,pickpocket_coin_pouch_knight,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a knight.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22532,Coin pouch,pickpocket_coin_pouch_bandit,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a Pollnivnian bandit.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22533,Coin pouch,pickpocket_coin_pouch_watchman,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a watchman.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22534,Coin pouch,pickpocket_coin_pouch_menaphite,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a menaphite.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22535,Coin pouch,pickpocket_coin_pouch_paladin,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a paladin.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22536,Coin pouch,pickpocket_coin_pouch_gnome,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a gnome.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22537,Coin pouch,pickpocket_coin_pouch_hero,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of a hero.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22538,Coin pouch,pickpocket_coin_pouch_elf,FALSE,TRUE,1,1,A pouch full of coins taken from the pockets of an elf.,0,"Open-all, Open, Destroy",Take,1,-1,-1,7510,1249
22539,null,bought_twitch_jun18_package,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,0,0
22540,null,bought_twitch_jun18_package_unbuy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,0,0
22541,Rotten strawberry,rotten_strawberry,FALSE,FALSE,0,1,Bleh!,1814,"Options, Drop",Take,,-1,-1,7307,15
22542,Viggora's chainmace (u),wild_cave_chainmace_uncharged,TRUE,TRUE,0,120000,An ancient chainmace with a peculiar mechanism that allows for varying attack styles.,2000,"Wield, Dismantle, Drop",Take,"53, -2, 67, 0, 0, 0, 0, 0, 0, 0, 66, 2, 0, 4, 60, 1, Viggora's chainmace",22543,22544,35778,39
22543,null,cert_wild_cave_chainmace_uncharged,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22542,-1,0,0
22545,Viggora's chainmace,wild_cave_chainmace_charged,FALSE,TRUE,0,120000,An ancient chainmace with a peculiar mechanism that allows for varying attack styles.,2000,"Wield, Check, Uncharge",Take,"53, -2, 67, 0, 0, 0, 0, 0, 0, 0, 66, 2, 0, 4, 60, 1, 0, 60, Check, 3, Viggora's chainmace, 4346",-1,22546,35780,39
22547,Craw's bow (u),wild_cave_bow_uncharged,TRUE,TRUE,0,120000,This bow once belonged to a formidable follower of Armadyl.,3175,"Wield, Dismantle, Drop",Take,"75, 60, 9, 4, 60, Craw's bow",22548,22549,35777,106
22548,null,cert_wild_cave_bow_uncharged,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22547,-1,0,0
22550,Craw's bow,wild_cave_bow_charged,FALSE,TRUE,0,120000,This bow once belonged to a formidable follower of Armadyl.,3175,"Wield, Check, Uncharge",Take,"75, 60, 9, 4, 60, 4, 60, Check, 3, Craw's bow, 4346",-1,22551,35775,106
22552,Thammaron's sceptre (u),wild_cave_sceptre_uncharged,TRUE,TRUE,0,120000,A mighty sceptre used in long forgotten battles.,198,"Wield, Dismantle, Swap, Drop",Take,"15, 20, 7, 4, 60, 1, Thammaron's Sceptre (u)",22553,22554,35776,1
22553,null,cert_wild_cave_sceptre_uncharged,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22552,-1,0,0
22555,Thammaron's sceptre,wild_cave_sceptre_charged,FALSE,TRUE,0,120000,A mighty sceptre used in long forgotten battles.,198,"Wield, Check, Swap, Uncharge",Take,"15, 20, 7, 4, 60, 1, 6, 60, Check, Swap, 3, Thammaron's Sceptre, 4346",-1,22556,35774,1
22557,Amulet of avarice,wild_cave_amulet,TRUE,TRUE,0,45000,A hauntingly beautiful amulet bearing the shape of a skull.,10,"Wear, Drop",Take,"10, 10, 10, 10, 10, 3, 3, 3, 3, 3, 6, 3, Check",22558,22559,35779,0
22558,null,cert_wild_cave_amulet,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22557,-1,0,0
22560,null,pub_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35790,0
22561,null,poll_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35784,0
22562,null,transport_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35795,0
22563,null,water_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35792,0
22564,null,dungeon_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35793,0
22565,null,task_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35791,0
22566,null,ge_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35787,0
22567,null,main_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35804,0
22568,null,bank_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35806,0
22569,null,security_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35785,0
22570,null,woodcutting_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35788,0
22571,null,mining_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35794,0
22572,null,fishing_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35802,0
22573,null,hunter_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35800,0
22574,null,smithing_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35789,0
22575,null,crafting_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35781,0
22576,null,cooking_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35801,0
22577,null,combat_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35797,0
22578,null,prayer_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35796,0
22579,null,danger_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35799,0
22580,null,ironman_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35803,0
22581,null,pvp_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35786,0
22582,null,deadman_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35782,0
22583,null,death_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35805,0
22584,null,ge_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35798,0
22585,null,bond_tutor_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,35783,0
22586,Looting bag,looting_bag_open,FALSE,TRUE,0,10,You can store stuff in the bag when you're in the Wilderness.,10,"Close, Check, Deposit, Settings, Destroy",Take,1,-1,22587,35815,1103
22588,Old man's coffin,my2arm_coffin,FALSE,TRUE,0,1,Don't alch him.,32000,"Talk-to, Destroy",Take,"35, 1",-1,-1,35863,0
22589,Reduced cadava potion,my2arm_potion,FALSE,TRUE,0,1,Dosage calibrated for consumption by elderly people.,18,"Drink, Destroy",Take,,-1,-1,2384,0
22590,Goat dung,my2arm_goatpoo,FALSE,TRUE,0,0,Smells like it's been in a goat.,380,"Empty, Drop",Take,,-1,-1,6056,0
22591,Weiss fire notes,my2arm_book,FALSE,TRUE,0,1,Collected writings of the late Odd Mushroom.,340,"Read, Destroy",Take,,-1,22592,2633,0
22593,Te salt,red_salt,TRUE,TRUE,1,10,"A red salt, that when burned with other salts provides various benefits.",0,Drop,Take,,-1,22594,35862,0
22595,Efh salt,blue_salt,TRUE,TRUE,1,11,"A blue salt, that when burned with other salts provides various benefits.",0,Drop,Take,,-1,22596,35857,0
22597,Urt salt,green_salt,TRUE,TRUE,1,10,"A green salt that, when burned with other salts provides various benefits.",0,Drop,Take,,-1,22598,35856,0
22599,Icy basalt,weiss_teleport_basalt,TRUE,TRUE,1,90,The crushed rock seems to glow and is cold to the touch.,0,"Weiss, Drop",Take,,-1,22600,35850,0
22601,Stony basalt,stronghold_teleport_basalt,TRUE,TRUE,1,90,The crushed rock seems to glow and is warm to the touch.,0,"Troll Stronghold, Drop",Take,,-1,22602,35855,0
22603,Basalt,basalt,TRUE,TRUE,0,30,The crushed rock looks like it may react to other materials.,0,Drop,Take,,22604,22605,35861,0
22604,null,cert_basalt,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22603,-1,0,0
22606,Fire of eternal light,my2arm_dummy_fire_light,FALSE,TRUE,0,1,Fire of Eternal Light,0,Drop,Take,35,-1,-1,35937,0
22607,Fire of dehumidification,my2arm_dummy_fire_ghast,FALSE,TRUE,0,1,Fire of Dehumidification,0,Drop,Take,50,-1,-1,35937,0
22608,Fire of nourishment,my2arm_dummy_fire_herb,FALSE,TRUE,0,1,Fire of Nourishment,0,Drop,Take,35,-1,-1,35937,0
22609,Fire of unseasonal warmth,my2arm_dummy_fire_gwd,FALSE,TRUE,0,1,Fire of Unseasonal Warmth,0,Drop,Take,60,-1,-1,35937,0
22610,Vesta's spear,vestas_spear,TRUE,TRUE,0,300000,A powerful spear.,2267,"Wield, Drop",Take,"133, 113, 120, 18, 21, 21, 122, 5, 1, 1",22611,22612,36001,36
22611,null,cert_vestas_spear,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22610,-1,0,0
22613,Vesta's longsword,vestas_longsword,TRUE,TRUE,0,300000,A powerful longsword.,1814,"Wield, Drop",Take,"106, 121, -2, 1, 4, 3, 118, 5, 1",22614,22615,35995,21
22614,null,cert_vestas_longsword,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22613,-1,0,0
22616,Vesta's chainbody,vestas_chainbody,FALSE,TRUE,0,500000,A powerful chainbody.,6803,"Wear, Drop",Take,"5, 7, 7, -15, 0, 120, 131, 145, -3, 140, 6, 2",22617,22618,35987,7
22617,null,cert_vestas_chainbody,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22616,-1,0,0
22619,Vesta's plateskirt,vestas_plateskirt,FALSE,TRUE,0,500000,A powerful plateskirt.,8164,"Wear, Drop",Take,"3, 5, 5, -17, -4, 86, 100, 112, -4, 118, 3, 2",22620,22621,35988,8
22620,null,cert_vestas_plateskirt,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22619,-1,0,0
22622,Statius's warhammer,statius_warhammer,TRUE,TRUE,0,300000,A powerful warhammer.,1814,"Wield, Drop",Take,"-4, -4, 123, 114, 5, 1",22623,22624,35986,26
22623,null,cert_statius_warhammer,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22622,-1,0,0
22625,Statius's full helm,statius_full_helm,FALSE,TRUE,0,250000,A powerful helmet.,2721,"Wear, Drop",Take,"3, 3, 4, -6, -2, 65, 70, 63, -1, 71, 3, 2",22626,22627,36002,2
22626,null,cert_statius_full_helm,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22625,-1,0,0
22628,Statius's platebody,statius_platebody,FALSE,TRUE,0,500000,A powerful platebody.,9979,"Wear, Drop",Take,"5, 5, 7, -30, -10, 154, 145, 121, -6, 157, 5, 2",22629,22630,35998,7
22629,null,cert_statius_platebody,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22628,-1,0,0
22631,Statius's platelegs,statius_platelegs,FALSE,TRUE,0,500000,A powerful pair of platelegs.,9071,"Wear, Drop",Take,"3, 3, 5, -21, -7, 110, 106, 97, -4, 121, 3, 2",22632,22633,35994,8
22632,null,cert_statius_platelegs,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22631,-1,0,0
22634,Morrigan's throwing axe,morrigans_thrownaxe,TRUE,TRUE,1,4000,A vicious throwing axe.,0,"Wield, Drop",Take,"93, 117, 4, 5, 78, 1",-1,22635,35989,24
22636,Morrigan's javelin,morrigans_javelin,TRUE,TRUE,1,4000,A vicious javelin.,0,"Wield, Drop",Take,"105, 145, 5, 6, 78, 1",-1,22637,35997,24
22638,Morrigan's coif,morrigans_coif,FALSE,TRUE,0,250000,A powerful coif.,907,"Wear, Drop",Take,"0, 0, 0, -5, 13, 8, 11, 14, 8, 12, 2",22639,22640,36003,2
22639,null,cert_morrigans_coif,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22638,-1,0,0
22641,Morrigan's leather body,morrigans_leather_body,FALSE,TRUE,0,500000,A powerful leather body.,6803,"Wear, Drop",Take,"0, 0, 0, -15, 36, 61, 53, 66, 75, 62, 2",22642,22643,35985,7
22642,null,cert_morrigans_leather_body,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22641,-1,0,0
22644,Morrigan's leather chaps,morrigans_leather_chaps,FALSE,TRUE,0,500000,A powerful pair of leather chaps.,5443,"Wear, Drop",Take,"0, 0, 0, -10, 23, 35, 29, 37, 46, 35, 2",22645,22646,36004,8
22645,null,cert_morrigans_leather_chaps,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22644,-1,0,0
22647,Zuriel's staff,zuriels_staff,TRUE,TRUE,0,300000,A powerful staff.,2267,"Wield, Drop",Take,"13, -1, 65, 18, 5, 7, 4, 18, 72, 5, 100, 1",22648,22649,35990,1
22648,null,cert_zuriels_staff,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22647,-1,0,0
22650,Zuriel's hood,zuriels_hood,FALSE,TRUE,0,250000,A powerful hood.,907,"Wear, Drop",Take,"0, 0, 0, 8, -2, 20, 16, 22, 8, 0, 2",22651,22652,35996,2
22651,null,cert_zuriels_hood,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22650,-1,0,0
22653,Zuriel's robe top,zuriels_robe_top,FALSE,TRUE,0,500000,A powerful robe top.,4535,"Wear, Drop",Take,"0, 0, 0, 35, -10, 63, 45, 74, 35, 0, 2",22654,22655,35992,7
22654,null,cert_zuriels_robe_top,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22653,-1,0,0
22656,Zuriel's robe bottom,zuriels_robe_bottom,FALSE,TRUE,0,500000,A powerful robe bottom.,5443,"Wear, Drop",Take,"0, 0, 0, 25, -7, 38, 35, 44, 25, 0, 2",22657,22658,36000,8
22657,null,cert_zuriels_robe_bottom,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22656,-1,0,0
22659,null,minigame_icon_dummy,FALSE,FALSE,0,1,,0,Drop,Take,,-1,-1,36009,0
22660,Empty bucket pack,pack_bucket,FALSE,FALSE,0,500,A pack containing 100 empty buckets.,453,"Open, Drop",Take,,22661,22662,36013,720
22661,null,cert_pack_bucket,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,22660,-1,0,0
22663,Pet smoke devil,smokepet_old,FALSE,TRUE,0,1,*cough*,15,Drop,Take,995,-1,-1,28442,0
22664,Scythe of vitur,rotten_scythe,FALSE,FALSE,0,1,A powerful scythe.,3175,"Wield, Kill Area, Drop",Take,Kill Area,-1,-1,35742,15
22665,Armadyl godsword,rotten_ags,FALSE,FALSE,0,1250000,"A beautiful, heavy sword.",10000,"Wield, Kill Area, Drop",Take,Kill Area,-1,-1,28075,15
22666,Rubber chicken,rotten_chicken,FALSE,FALSE,0,0,Perhaps not the most powerful weapon in Gielinor.,453,"Wield, Kill Area, Drop",Take,Kill Area,-1,-1,5808,15
22667,null,dummy_pot4,FALSE,FALSE,0,1,,35,Drop,Take,,-1,-1,36017,0
22668,null,dummy_pot3,FALSE,FALSE,0,1,,35,Drop,Take,,-1,-1,36016,0
22669,null,dummy_pot2,FALSE,FALSE,0,1,,35,Drop,Take,,-1,-1,36014,0
22670,null,dummy_pot1,FALSE,FALSE,0,1,,35,Drop,Take,,-1,-1,36015,0
22671,Kq head (tattered),poh_pitydrop_kalphitequeen,FALSE,TRUE,0,50000,"Good enough for mounting on a wall, but not something a Slayer Master would be interested in. I should get it stuffed!",10000,Drop,Take,22673,-1,22672,36021,481
22673,Stuffed kq head (tattered),poh_pitydrop_kalphitequeen_stuffed,FALSE,TRUE,0,50000,"Good enough for mounting on a wall, but not something a Slayer Master would be interested in. I should mount this on my wall!",10000,"Unstuff, Drop",Take,22673,-1,22674,36022,0
22675,Scroll sack,scroll_sack,FALSE,TRUE,0,5,"Gosh, you really seem to love clue scrolls.",435,"Wear, Destroy",Take,,-1,22676,36023,0
22677,Null,hw18_key,FALSE,FALSE,0,0,null,10000,Drop,Take,"1, 1",-1,-1,5156,15
22678,Null,hw18_blood,FALSE,FALSE,0,0,null,10000,Drop,Take,"1, 1",-1,-1,2705,15
22679,Null,hw18_cauldron_empty,FALSE,FALSE,0,0,null,10000,Drop,Take,"1, 1",-1,-1,2241,15
22680,Null,hw18_cauldron_cabbages,FALSE,FALSE,0,0,null,10000,Drop,Take,"1, 1",-1,-1,2241,15
22681,Null,hw18_cauldron_water,FALSE,FALSE,0,0,null,10000,Drop,Take,"1, 1",-1,-1,2241,15
22682,Null,hw18_cauldron_full,FALSE,FALSE,0,0,null,10000,Drop,Take,"1, 1",-1,-1,2241,15
22683,Null,hw18_quest_spider,FALSE,FALSE,0,0,null,10000,Drop,Take,"1, 1",-1,-1,24613,15
